DEPNO	LONGITUDE	LATITUDE	COUNTRY	LOCATION	ALLNAMES	COMMODITIES	DEPCLAN	DBNAME	COMPBY	RELDATE	URL	TITLE
40140	-98.511961	65.168327	Canada (Nunavut)	65.10.06 N -- 098.30.43 W	RB Hill Grid; Area C (Urangesellschaft); DIANA 5	U	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40140.html	U-Th-REE deposits & occurrences, v.3.7n
1845	-98.726159	63.906366	Canada (Nunavut)	63.54.23 N -- 098.43.34 W	Rhyolite	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1845.html	U-Th-REE deposits & occurrences, v.3.7n
40083	-99.090660	62.533064	Canada (Nunavut)	62.31.59 N -- 099.05.26 W	Rib prospect	U; Mo; Cu; Ag	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40083.html	U-Th-REE deposits & occurrences, v.3.7n
20120	-84.279710	70.213660	Canada (Nunavut)	70.12.49 N -- 084.16.47 W	RT Prospect	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp20120.html	U-Th-REE deposits & occurrences, v.3.7n
40225	-113.516667	67.466667	Canada (Nunavut)	67.28.00 N -- 113.31.00 W	Ruck Showings	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40225.html	U-Th-REE deposits & occurrences, v.3.7n
20027	-85.802491	68.016944	Canada (Nunavut)	68.01.01 N -- 085.48.09 W	Sample 1476-6; Bets-6 Claim	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp20027.html	U-Th-REE deposits & occurrences, v.3.7n
40135	-98.526747	65.272530	Canada (Nunavut)	65.16.21 N -- 098.31.36 W	SAN 25; Ifo Lake Grid (Urangesellschaft)	U; Au	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40135.html	U-Th-REE deposits & occurrences, v.3.7n
1835	-106.917655	66.117031	Canada (Nunavut)	66.07.01 N -- 106.55.04 W	SBI; SBI 1-72; Anomaly 4	U; Th	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1835.html	U-Th-REE deposits & occurrences, v.3.7n
40167	-115.789756	67.061341	Canada (Nunavut)	67.03.41 N -- 115.47.23 W	September Lake	U	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40167.html	U-Th-REE deposits & occurrences, v.3.7n
40114	-96.445214	65.541969	Canada (Nunavut)	65.32.31 N -- 096.26.43 W	SHA; Horned Lake Radioactive Boulder Fan	U; Cu	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40114.html	U-Th-REE deposits & occurrences, v.3.7n
2269	-95.033485	63.833670	Canada (Nunavut)	63.50.01 N -- 095.02.01 W	Shane Lake Project - Ms Claims	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp2269.html	U-Th-REE deposits & occurrences, v.3.7n
1692	-98.045305	63.008633	Canada (Nunavut)	63.00.31 N -- 098.02.43 W	Short Eared Owl	U; Cu	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1692.html	U-Th-REE deposits & occurrences, v.3.7n
1986	-96.847561	65.530699	Canada (Nunavut)	65.31.51 N -- 096.50.51 W	Showing A (Amer Lake); BRY 1-2, 4-5,  ADD 13-14 ; Sam's Lake (?); Bry Group	U	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1986.html	U-Th-REE deposits & occurrences, v.3.7n
40115	-96.903773	65.517855	Canada (Nunavut)	65.31.04 N -- 096.54.14 W	Showing B (Amer Lake); BRU 6	U; Cu	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40115.html	U-Th-REE deposits & occurrences, v.3.7n
40116	-96.833013	65.521325	Canada (Nunavut)	65.31.17 N -- 096.49.59 W	Showing C (Amer Lake); BRI 2	U; Cu	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40116.html	U-Th-REE deposits & occurrences, v.3.7n
40118	-96.636932	65.548037	Canada (Nunavut)	65.32.53 N -- 096.38.13 W	Showing D (Amer Lake) ; BRO 4	U; Cu	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40118.html	U-Th-REE deposits & occurrences, v.3.7n
40119	-96.679663	65.544503	Canada (Nunavut)	65.32.40 N -- 096.40.47 W	Showing E (Amer Lake); PRO 16-17	U; Cu	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40119.html	U-Th-REE deposits & occurrences, v.3.7n
1354	-73.999167	64.875350	Canada (Nunavut)	64.52.31 N -- 073.59.57 W	Shukbuk Bay	U; Th	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1354.html	U-Th-REE deposits & occurrences, v.3.7n
40042	-97.836944	64.362778	Canada (Nunavut)	64.21.46 N -- 097.50.13 W	Sleek Grid	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40042.html	U-Th-REE deposits & occurrences, v.3.7n
2208	-98.917107	65.200382	Canada (Nunavut)	65.12.01 N -- 098.55.02 W	Slingshot Lake; TM-16; Sand Lake Area; Naujatuuk Lake Area	U; Fe	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp2208.html	U-Th-REE deposits & occurrences, v.3.7n
40156	-115.329270	66.847576	Canada (Nunavut)	66.50.51 N -- 115.19.45 W	Smoke	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40156.html	U-Th-REE deposits & occurrences, v.3.7n
402539	-98.688611	65.067500	Canada (Nunavut)	65.04.03 N -- 098.41.19 W	SN-176; Area 3 (Westmin)	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402539.html	U-Th-REE deposits & occurrences, v.3.7n
1688	-98.427852	63.360590	Canada (Nunavut)	63.21.38 N -- 098.25.40 W	Snowbound Lake	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1688.html	U-Th-REE deposits & occurrences, v.3.7n
2190	-95.583333	63.758333	Canada (Nunavut)	63.45.30 N -- 095.35.00 W	South Bissett Creek (TK Project); Bissett Creek South	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp2190.html	U-Th-REE deposits & occurrences, v.3.7n
1784	-115.848186	66.799033	Canada (Nunavut)	66.47.57 N -- 115.50.53 W	South Showing (Permit 393)	U; Cu	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1784.html	U-Th-REE deposits & occurrences, v.3.7n
40192	-115.985196	66.860330	Canada (Nunavut)	66.51.37 N -- 115.59.07 W	South Wolf Showing (Permit 393)	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40192.html	U-Th-REE deposits & occurrences, v.3.7n
1570	-97.436404	63.562821	Canada (Nunavut)	63.33.46 N -- 097.26.11 W	Southeast of Lake 430	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1570.html	U-Th-REE deposits & occurrences, v.3.7n
1690	-98.652869	63.498650	Canada (Nunavut)	63.29.55 N -- 098.39.10 W	Spec	Pb; Cu; Ag	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1690.html	U-Th-REE deposits & occurrences, v.3.7n
1443	-116.101560	66.662813	Canada (Nunavut)	66.39.46 N -- 116.06.06 W	St. Germain Fault Zone	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1443.html	U-Th-REE deposits & occurrences, v.3.7n
2075	-85.000000	72.000000	Canada (Nunavut)	72.00.00 N -- 085.00.00 W	Steensby Peninsula	Th	Magmatic-anatectic-type	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp2075.html	U-Th-REE deposits & occurrences, v.3.7n
1697	-98.610362	63.216417	Canada (Nunavut)	63.12.59 N -- 098.36.37 W	Stretch	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1697.html	U-Th-REE deposits & occurrences, v.3.7n
2089	-99.558182	62.288613	Canada (Nunavut)	62.17.19 N -- 099.33.29 W	Sue (Noranda Exploration)	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp2089.html	U-Th-REE deposits & occurrences, v.3.7n
1691	-98.020313	63.248085	Canada (Nunavut)	63.14.53 N -- 098.01.13 W	Surprise	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1691.html	U-Th-REE deposits & occurrences, v.3.7n
1799	-115.319439	66.856976	Canada (Nunavut)	66.51.25 N -- 115.19.10 W	Tabb A; B8 Claim	U; Co; Cu; Ag; Bi	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1799.html	U-Th-REE deposits & occurrences, v.3.7n
40153	-115.320579	66.858454	Canada (Nunavut)	66.51.30 N -- 115.19.14 W	Tabb B; B8 Claim	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40153.html	U-Th-REE deposits & occurrences, v.3.7n
40217	-114.100000	67.366667	Canada (Nunavut)	67.22.00 N -- 114.06.00 W	Tara East	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40217.html	U-Th-REE deposits & occurrences, v.3.7n
40218	-114.116667	67.366667	Canada (Nunavut)	67.22.00 N -- 114.07.00 W	Tara West	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40218.html	U-Th-REE deposits & occurrences, v.3.7n
402565	-97.990833	64.341944	Canada (Nunavut)	64.20.31 N -- 097.59.27 W	Tatiggaq; Qavvik-Tatiggak trend	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402565.html	U-Th-REE deposits & occurrences, v.3.7n
1994	-75.815955	64.425353	Canada (Nunavut)	64.25.31 N -- 075.48.57 W	Ted Claims; Zone 141	U	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1994.html	U-Th-REE deposits & occurrences, v.3.7n
40090	-96.945544	63.623380	Canada (Nunavut)	63.37.24 N -- 096.56.44 W	Thirty Mile Lake - West End Showing; Unnamed - 1	U; Cu; Ag	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40090.html	U-Th-REE deposits & occurrences, v.3.7n
1381	-96.912500	63.622778	Canada (Nunavut)	63.37.22 N -- 096.54.45 W	Thirty Mile Lake-W End Showing	U	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1381.html	U-Th-REE deposits & occurrences, v.3.7n
1356	-76.054302	64.473692	Canada (Nunavut)	64.28.25 N -- 076.03.15 W	Tim	U; Th	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1356.html	U-Th-REE deposits & occurrences, v.3.7n
1783	-116.958605	67.326713	Canada (Nunavut)	67.19.36 N -- 116.57.31 W	Tim Claim Group	U	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1783.html	U-Th-REE deposits & occurrences, v.3.7n
40157	-115.405615	66.852443	Canada (Nunavut)	66.51.09 N -- 115.24.20 W	U-20	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40157.html	U-Th-REE deposits & occurrences, v.3.7n
1539	-98.523889	62.527778	Canada (Nunavut)	62.31.40 N -- 098.31.26 W	Ug 76-6 Aa / R Claims	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1539.html	U-Th-REE deposits & occurrences, v.3.7n
1535	-98.539516	62.518621	Canada (Nunavut)	62.31.07 N -- 098.32.22 W	Ug 77-1 / R Claims	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1535.html	U-Th-REE deposits & occurrences, v.3.7n
1546	-99.092050	62.606955	Canada (Nunavut)	62.36.25 N -- 099.05.31 W	Ug 77-10	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1546.html	U-Th-REE deposits & occurrences, v.3.7n
1548	-99.081772	62.626956	Canada (Nunavut)	62.37.37 N -- 099.04.54 W	UG 77-11	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1548.html	U-Th-REE deposits & occurrences, v.3.7n
1583	-98.570073	62.583900	Canada (Nunavut)	62.35.02 N -- 098.34.12 W	Ug 77-12	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1583.html	U-Th-REE deposits & occurrences, v.3.7n
1584	-98.563684	62.595845	Canada (Nunavut)	62.35.45 N -- 098.33.49 W	Ug 77-12ae	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1584.html	U-Th-REE deposits & occurrences, v.3.7n
1536	-98.577574	62.492509	Canada (Nunavut)	62.29.33 N -- 098.34.39 W	Ug 77-2 / M Claims	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1536.html	U-Th-REE deposits & occurrences, v.3.7n
1567	-98.545071	62.551677	Canada (Nunavut)	62.33.06 N -- 098.32.42 W	Ug 77-3 / J Claims	U; Cu	Miscellaneous	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1567.html	U-Th-REE deposits & occurrences, v.3.7n
1537	-98.560628	62.578623	Canada (Nunavut)	62.34.43 N -- 098.33.38 W	Ug 77-4 / H Claims	U; Cu	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1537.html	U-Th-REE deposits & occurrences, v.3.7n
1538	-98.548127	62.580011	Canada (Nunavut)	62.34.48 N -- 098.32.53 W	Ug 77-5 / H Claims	U; Cu; Ni	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1538.html	U-Th-REE deposits & occurrences, v.3.7n
1540	-98.507013	62.531121	Canada (Nunavut)	62.31.52 N -- 098.30.25 W	Ug 77-6 / Q Claims	U; Cu	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1540.html	U-Th-REE deposits & occurrences, v.3.7n
1541	-98.536737	62.586678	Canada (Nunavut)	62.35.12 N -- 098.32.12 W	Ug 77-7 / H Claims	U; Cu	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1541.html	U-Th-REE deposits & occurrences, v.3.7n
1542	-98.518680	62.585012	Canada (Nunavut)	62.35.06 N -- 098.31.07 W	Ug 77-7 Ab	U; Cu	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1542.html	U-Th-REE deposits & occurrences, v.3.7n
1544	-98.596464	62.589734	Canada (Nunavut)	62.35.23 N -- 098.35.47 W	Ug 77-8	U; Cu	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1544.html	U-Th-REE deposits & occurrences, v.3.7n
1545	-98.513680	62.581123	Canada (Nunavut)	62.34.52 N -- 098.30.49 W	Ug 77-9	U; Cu	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1545.html	U-Th-REE deposits & occurrences, v.3.7n
1543	-98.510068	62.595567	Canada (Nunavut)	62.35.44 N -- 098.30.36 W	Ug-aj	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1543.html	U-Th-REE deposits & occurrences, v.3.7n
1547	-99.048991	62.589177	Canada (Nunavut)	62.35.21 N -- 099.02.56 W	UG-BA; BB	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1547.html	U-Th-REE deposits & occurrences, v.3.7n
402564	-97.172500	64.451111	Canada (Nunavut)	64.27.04 N -- 097.10.21 W	Ukaliq; North Thelon Project	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402564.html	U-Th-REE deposits & occurrences, v.3.7n
40105	-95.873535	63.724219	Canada (Nunavut)	63.43.27 N -- 095.52.25 W	Unnamed - 2	U; Mo	Synmetamorphic/metamorphosed	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40105.html	U-Th-REE deposits & occurrences, v.3.7n
